,train_sub,test_sub,task,acc
0,MSC01,MSC02,mixed,0.525
1,MSC01,MSC02,motor,0.5650000000000001
2,MSC01,MSC02,mem,0.5
3,MSC01,MSC03,mixed,0.4149999999999999
4,MSC01,MSC03,motor,0.635
5,MSC01,MSC03,mem,0.66875
6,MSC01,MSC04,mixed,0.5
7,MSC01,MSC04,motor,0.595
8,MSC01,MSC04,mem,0.5050000000000001
9,MSC01,MSC05,mixed,0.5
10,MSC01,MSC05,motor,0.62
11,MSC01,MSC05,mem,0.625
12,MSC01,MSC06,mixed,0.5
13,MSC01,MSC06,motor,0.5111111111111111
14,MSC01,MSC06,mem,0.505
15,MSC01,MSC07,mixed,0.675
16,MSC01,MSC07,motor,0.6166666666666666
17,MSC01,MSC07,mem,0.505
18,MSC01,MSC10,mixed,0.73
19,MSC01,MSC10,motor,0.8049999999999999
20,MSC01,MSC10,mem,0.575
21,MSC02,MSC01,mixed,0.515
22,MSC02,MSC01,motor,0.37
23,MSC02,MSC01,mem,0.45500000000000007
24,MSC02,MSC03,mixed,0.6
25,MSC02,MSC03,motor,0.5900000000000001
26,MSC02,MSC03,mem,0.45
27,MSC02,MSC04,mixed,0.4400000000000001
28,MSC02,MSC04,motor,0.4800000000000001
29,MSC02,MSC04,mem,0.605
30,MSC02,MSC05,mixed,0.45500000000000007
31,MSC02,MSC05,motor,0.45
32,MSC02,MSC05,mem,0.425
33,MSC02,MSC06,mixed,0.59
34,MSC02,MSC06,motor,0.7388888888888888
35,MSC02,MSC06,mem,0.6700000000000002
36,MSC02,MSC07,mixed,0.57
37,MSC02,MSC07,motor,0.3333333333333333
38,MSC02,MSC07,mem,0.53
39,MSC02,MSC10,mixed,0.4600000000000001
40,MSC02,MSC10,motor,0.505
41,MSC02,MSC10,mem,0.615
42,MSC03,MSC01,mixed,0.5
43,MSC03,MSC01,motor,0.5499999999999999
44,MSC03,MSC01,mem,0.50625
45,MSC03,MSC02,mixed,0.5
46,MSC03,MSC02,motor,0.5
47,MSC03,MSC02,mem,0.525
