,train_sub,test_sub,task,acc
0,MSC01,MSC02,mixed,0.8949999999999999
1,MSC01,MSC02,motor,0.54
2,MSC01,MSC02,mem,0.8300000000000001
3,MSC01,MSC03,mixed,0.7249999999999999
4,MSC01,MSC03,motor,0.655
5,MSC01,MSC03,mem,0.52
6,MSC01,MSC04,mixed,0.6300000000000001
7,MSC01,MSC04,motor,0.5650000000000001
8,MSC01,MSC04,mem,0.595
9,MSC01,MSC05,mixed,0.6950000000000001
10,MSC01,MSC05,motor,0.52
11,MSC01,MSC05,mem,0.7
12,MSC01,MSC06,mixed,0.5
13,MSC01,MSC06,motor,0.5
14,MSC01,MSC06,mem,0.5349999999999999
15,MSC01,MSC07,mixed,0.8499999999999999
16,MSC01,MSC07,motor,0.6500000000000001
17,MSC01,MSC07,mem,0.8099999999999998
18,MSC01,MSC10,mixed,0.5599999999999999
19,MSC01,MSC10,motor,0.5650000000000001
20,MSC01,MSC10,mem,0.515
21,MSC02,MSC01,mixed,0.8149999999999998
22,MSC02,MSC01,motor,0.6600000000000001
23,MSC02,MSC01,mem,0.595
24,MSC02,MSC03,mixed,0.8549999999999999
25,MSC02,MSC03,motor,0.905
26,MSC02,MSC03,mem,0.5849999999999999
27,MSC02,MSC04,mixed,0.5399999999999999
28,MSC02,MSC04,motor,0.85
29,MSC02,MSC04,mem,0.565
30,MSC02,MSC05,mixed,0.595
31,MSC02,MSC05,motor,0.86
32,MSC02,MSC05,mem,0.51
33,MSC02,MSC06,mixed,0.7749999999999999
34,MSC02,MSC06,motor,0.74
35,MSC02,MSC06,mem,0.8550000000000001
36,MSC02,MSC07,mixed,0.5799999999999998
37,MSC02,MSC07,motor,0.675
38,MSC02,MSC07,mem,0.5
39,MSC02,MSC10,mixed,0.48000000000000015
40,MSC02,MSC10,motor,0.615
41,MSC02,MSC10,mem,0.375
42,MSC03,MSC01,mixed,0.645
43,MSC03,MSC01,motor,0.75
44,MSC03,MSC01,mem,0.5449999999999999
45,MSC03,MSC02,mixed,0.8
46,MSC03,MSC02,motor,0.7149999999999999
47,MSC03,MSC02,mem,0.5499999999999999
48,MSC03,MSC04,mixed,0.5599999999999999
49,MSC03,MSC04,motor,0.8550000000000001
50,MSC03,MSC04,mem,0.73
51,MSC03,MSC05,mixed,0.74
52,MSC03,MSC05,motor,0.9399999999999998
53,MSC03,MSC05,mem,0.51
54,MSC03,MSC06,mixed,0.61
55,MSC03,MSC06,motor,0.7350000000000001
56,MSC03,MSC06,mem,0.7000000000000001
57,MSC03,MSC07,mixed,0.565
58,MSC03,MSC07,motor,0.6300000000000001
59,MSC03,MSC07,mem,0.6900000000000001
60,MSC03,MSC10,mixed,0.6000000000000001
61,MSC03,MSC10,motor,0.7699999999999999
62,MSC03,MSC10,mem,0.635
63,MSC04,MSC01,mixed,0.72
64,MSC04,MSC01,motor,0.6400000000000001
65,MSC04,MSC01,mem,0.67
66,MSC04,MSC02,mixed,0.31499999999999995
67,MSC04,MSC02,motor,0.96
68,MSC04,MSC02,mem,0.6449999999999999
69,MSC04,MSC03,mixed,0.725
70,MSC04,MSC03,motor,0.905
71,MSC04,MSC03,mem,0.5800000000000001
72,MSC04,MSC05,mixed,0.6700000000000002
73,MSC04,MSC05,motor,0.8549999999999999
74,MSC04,MSC05,mem,0.875
75,MSC04,MSC06,mixed,0.615
76,MSC04,MSC06,motor,0.6250000000000001
77,MSC04,MSC06,mem,0.89
78,MSC04,MSC07,mixed,0.74
79,MSC04,MSC07,motor,0.7150000000000001
80,MSC04,MSC07,mem,0.575
81,MSC04,MSC10,mixed,0.5349999999999999
82,MSC04,MSC10,motor,0.6799999999999999
83,MSC04,MSC10,mem,0.5349999999999999
84,MSC05,MSC01,mixed,0.6100000000000001
85,MSC05,MSC01,motor,0.5499999999999999
86,MSC05,MSC01,mem,0.685
87,MSC05,MSC02,mixed,0.5
88,MSC05,MSC02,motor,0.6950000000000001
89,MSC05,MSC02,mem,0.6099999999999999
90,MSC05,MSC03,mixed,0.7250000000000001
91,MSC05,MSC03,motor,0.89
92,MSC05,MSC03,mem,0.7649999999999999
93,MSC05,MSC04,mixed,0.755
94,MSC05,MSC04,motor,0.585
95,MSC05,MSC04,mem,0.77
96,MSC05,MSC06,mixed,0.5499999999999999
97,MSC05,MSC06,motor,0.7
98,MSC05,MSC06,mem,0.8099999999999999
99,MSC05,MSC07,mixed,0.6499999999999999
100,MSC05,MSC07,motor,0.5749999999999998
101,MSC05,MSC07,mem,0.755
102,MSC05,MSC10,mixed,0.585
103,MSC05,MSC10,motor,0.65
104,MSC05,MSC10,mem,0.49000000000000005
105,MSC06,MSC01,mixed,0.5549999999999999
106,MSC06,MSC01,motor,0.6249999999999999
107,MSC06,MSC01,mem,0.8099999999999999
108,MSC06,MSC02,mixed,0.67
109,MSC06,MSC02,motor,0.7750000000000001
110,MSC06,MSC02,mem,0.575
111,MSC06,MSC03,mixed,0.75
112,MSC06,MSC03,motor,0.7250000000000001
113,MSC06,MSC03,mem,0.73
114,MSC06,MSC04,mixed,0.685
115,MSC06,MSC04,motor,0.7300000000000001
116,MSC06,MSC04,mem,0.82
117,MSC06,MSC05,mixed,0.615
118,MSC06,MSC05,motor,0.7649999999999999
119,MSC06,MSC05,mem,0.63
120,MSC06,MSC07,mixed,0.4700000000000001
121,MSC06,MSC07,motor,0.59
122,MSC06,MSC07,mem,0.595
123,MSC06,MSC10,mixed,0.52
124,MSC06,MSC10,motor,0.6250000000000001
125,MSC06,MSC10,mem,0.495
126,MSC07,MSC01,mixed,0.8
127,MSC07,MSC01,motor,0.515
128,MSC07,MSC01,mem,0.8149999999999998
129,MSC07,MSC02,mixed,0.4600000000000001
130,MSC07,MSC02,motor,0.5549999999999999
131,MSC07,MSC02,mem,0.505
132,MSC07,MSC03,mixed,0.7000000000000001
133,MSC07,MSC03,motor,0.5849999999999999
134,MSC07,MSC03,mem,0.675
135,MSC07,MSC04,mixed,0.665
136,MSC07,MSC04,motor,0.505
137,MSC07,MSC04,mem,0.5050000000000001
138,MSC07,MSC05,mixed,0.8049999999999999
139,MSC07,MSC05,motor,0.57
140,MSC07,MSC05,mem,0.8649999999999999
141,MSC07,MSC06,mixed,0.54
142,MSC07,MSC06,motor,0.52
143,MSC07,MSC06,mem,0.7200000000000001
144,MSC07,MSC10,mixed,0.575
145,MSC07,MSC10,motor,0.5900000000000001
146,MSC07,MSC10,mem,0.5299999999999999
147,MSC10,MSC01,mixed,0.465
148,MSC10,MSC01,motor,0.505
149,MSC10,MSC01,mem,0.5349999999999999
150,MSC10,MSC02,mixed,0.635
151,MSC10,MSC02,motor,0.67
152,MSC10,MSC02,mem,0.5299999999999999
153,MSC10,MSC03,mixed,0.645
154,MSC10,MSC03,motor,0.8400000000000001
155,MSC10,MSC03,mem,0.67
156,MSC10,MSC04,mixed,0.515
157,MSC10,MSC04,motor,0.58
158,MSC10,MSC04,mem,0.645
159,MSC10,MSC05,mixed,0.58
160,MSC10,MSC05,motor,0.5
161,MSC10,MSC05,mem,0.56
162,MSC10,MSC06,mixed,0.6199999999999999
163,MSC10,MSC06,motor,0.53
164,MSC10,MSC06,mem,0.5499999999999999
165,MSC10,MSC07,mixed,0.515
166,MSC10,MSC07,motor,0.575
167,MSC10,MSC07,mem,0.5
