,train_sub,test_sub,task,acc
0,MSC01,MSC02,mixed,0.655
1,MSC01,MSC02,motor,0.645
2,MSC01,MSC02,mem,0.65
3,MSC01,MSC03,mixed,0.525
4,MSC01,MSC03,motor,0.6600000000000001
5,MSC01,MSC03,mem,0.71875
6,MSC01,MSC04,mixed,0.5549999999999999
7,MSC01,MSC04,motor,0.5549999999999999
8,MSC01,MSC04,mem,0.7150000000000001
9,MSC01,MSC05,mixed,0.5850000000000001
10,MSC01,MSC05,motor,0.5399999999999999
11,MSC01,MSC05,mem,0.675
12,MSC01,MSC06,mixed,0.425
13,MSC01,MSC06,motor,0.5222222222222223
14,MSC01,MSC06,mem,0.575
15,MSC01,MSC07,mixed,0.6249999999999999
16,MSC01,MSC07,motor,0.5666666666666667
17,MSC01,MSC07,mem,0.6399999999999999
18,MSC01,MSC10,mixed,0.5849999999999999
19,MSC01,MSC10,motor,0.5399999999999999
20,MSC01,MSC10,mem,0.755
21,MSC02,MSC01,mixed,0.725
22,MSC02,MSC01,motor,0.67
23,MSC02,MSC01,mem,0.7150000000000001
24,MSC02,MSC03,mixed,0.49000000000000005
25,MSC02,MSC03,motor,0.595
26,MSC02,MSC03,mem,0.6875
27,MSC02,MSC04,mixed,0.75
28,MSC02,MSC04,motor,0.7649999999999999
29,MSC02,MSC04,mem,0.705
30,MSC02,MSC05,mixed,0.6950000000000001
31,MSC02,MSC05,motor,0.73
32,MSC02,MSC05,mem,0.7350000000000001
33,MSC02,MSC06,mixed,0.665
34,MSC02,MSC06,motor,0.6944444444444444
35,MSC02,MSC06,mem,0.75
36,MSC02,MSC07,mixed,0.5449999999999999
37,MSC02,MSC07,motor,0.7888888888888889
38,MSC02,MSC07,mem,0.7150000000000001
39,MSC02,MSC10,mixed,0.59
40,MSC02,MSC10,motor,0.805
41,MSC02,MSC10,mem,0.655
42,MSC03,MSC01,mixed,0.56
43,MSC03,MSC01,motor,0.765
44,MSC03,MSC01,mem,0.75625
45,MSC03,MSC02,mixed,0.495
46,MSC03,MSC02,motor,0.645
47,MSC03,MSC02,mem,0.6187499999999999
48,MSC03,MSC04,mixed,0.595
49,MSC03,MSC04,motor,0.77
50,MSC03,MSC04,mem,0.81875
51,MSC03,MSC05,mixed,0.58
52,MSC03,MSC05,motor,0.7250000000000001
53,MSC03,MSC05,mem,0.76875
54,MSC03,MSC06,mixed,0.5549999999999999
55,MSC03,MSC06,motor,0.7333333333333334
56,MSC03,MSC06,mem,0.625
57,MSC03,MSC07,mixed,0.40499999999999997
58,MSC03,MSC07,motor,0.6722222222222222
59,MSC03,MSC07,mem,0.66875
60,MSC03,MSC10,mixed,0.46499999999999997
61,MSC03,MSC10,motor,0.7150000000000001
62,MSC03,MSC10,mem,0.68125
63,MSC04,MSC01,mixed,0.6
64,MSC04,MSC01,motor,0.6199999999999999
65,MSC04,MSC01,mem,0.72
66,MSC04,MSC02,mixed,0.7649999999999999
67,MSC04,MSC02,motor,0.67
68,MSC04,MSC02,mem,0.6449999999999999
69,MSC04,MSC03,mixed,0.5050000000000001
70,MSC04,MSC03,motor,0.51
71,MSC04,MSC03,mem,0.8
72,MSC04,MSC05,mixed,0.6900000000000002
73,MSC04,MSC05,motor,0.67
74,MSC04,MSC05,mem,0.5999999999999999
75,MSC04,MSC06,mixed,0.55
76,MSC04,MSC06,motor,0.5
77,MSC04,MSC06,mem,0.75
78,MSC04,MSC07,mixed,0.51
79,MSC04,MSC07,motor,0.5666666666666667
80,MSC04,MSC07,mem,0.6
81,MSC04,MSC10,mixed,0.5499999999999999
82,MSC04,MSC10,motor,0.6499999999999999
83,MSC04,MSC10,mem,0.655
84,MSC05,MSC01,mixed,0.5900000000000001
85,MSC05,MSC01,motor,0.58
86,MSC05,MSC01,mem,0.635
87,MSC05,MSC02,mixed,0.7799999999999999
88,MSC05,MSC02,motor,0.6850000000000002
89,MSC05,MSC02,mem,0.7999999999999999
90,MSC05,MSC03,mixed,0.525
91,MSC05,MSC03,motor,0.635
92,MSC05,MSC03,mem,0.8125
93,MSC05,MSC04,mixed,0.7
94,MSC05,MSC04,motor,0.765
95,MSC05,MSC04,mem,0.82
96,MSC05,MSC06,mixed,0.5900000000000001
97,MSC05,MSC06,motor,0.75
98,MSC05,MSC06,mem,0.7999999999999999
99,MSC05,MSC07,mixed,0.6450000000000001
100,MSC05,MSC07,motor,0.5166666666666666
101,MSC05,MSC07,mem,0.6500000000000001
102,MSC05,MSC10,mixed,0.745
103,MSC05,MSC10,motor,0.655
104,MSC05,MSC10,mem,0.7000000000000001
105,MSC06,MSC01,mixed,0.4600000000000001
106,MSC06,MSC01,motor,0.5
107,MSC06,MSC01,mem,0.5549999999999999
108,MSC06,MSC02,mixed,0.55
109,MSC06,MSC02,motor,0.5722222222222222
110,MSC06,MSC02,mem,0.5349999999999999
111,MSC06,MSC03,mixed,0.505
112,MSC06,MSC03,motor,0.638888888888889
113,MSC06,MSC03,mem,0.64375
114,MSC06,MSC04,mixed,0.5349999999999999
115,MSC06,MSC04,motor,0.5888888888888889
116,MSC06,MSC04,mem,0.5399999999999999
117,MSC06,MSC05,mixed,0.5
118,MSC06,MSC05,motor,0.5722222222222222
119,MSC06,MSC05,mem,0.635
120,MSC06,MSC07,mixed,0.505
121,MSC06,MSC07,motor,0.574074074074074
122,MSC06,MSC07,mem,0.6299999999999999
123,MSC06,MSC10,mixed,0.5
124,MSC06,MSC10,motor,0.6722222222222222
125,MSC06,MSC10,mem,0.52
126,MSC07,MSC01,mixed,0.41500000000000004
127,MSC07,MSC01,motor,0.6444444444444444
128,MSC07,MSC01,mem,0.5599999999999999
129,MSC07,MSC02,mixed,0.5549999999999999
130,MSC07,MSC02,motor,0.7333333333333334
131,MSC07,MSC02,mem,0.82
132,MSC07,MSC03,mixed,0.4750000000000001
133,MSC07,MSC03,motor,0.8
134,MSC07,MSC03,mem,0.65
135,MSC07,MSC04,mixed,0.44000000000000006
136,MSC07,MSC04,motor,0.7222222222222222
137,MSC07,MSC04,mem,0.525
138,MSC07,MSC05,mixed,0.575
139,MSC07,MSC05,motor,0.4222222222222223
140,MSC07,MSC05,mem,0.65
141,MSC07,MSC06,mixed,0.59
142,MSC07,MSC06,motor,0.6481481481481484
143,MSC07,MSC06,mem,0.66
144,MSC07,MSC10,mixed,0.45000000000000007
145,MSC07,MSC10,motor,0.6777777777777778
146,MSC07,MSC10,mem,0.74
147,MSC10,MSC01,mixed,0.635
148,MSC10,MSC01,motor,0.54
149,MSC10,MSC01,mem,0.78
150,MSC10,MSC02,mixed,0.74
151,MSC10,MSC02,motor,0.745
152,MSC10,MSC02,mem,0.68
153,MSC10,MSC03,mixed,0.48500000000000004
154,MSC10,MSC03,motor,0.5599999999999999
155,MSC10,MSC03,mem,0.69375
156,MSC10,MSC04,mixed,0.675
157,MSC10,MSC04,motor,0.6599999999999999
158,MSC10,MSC04,mem,0.635
159,MSC10,MSC05,mixed,0.6700000000000002
160,MSC10,MSC05,motor,0.705
161,MSC10,MSC05,mem,0.7150000000000001
162,MSC10,MSC06,mixed,0.575
163,MSC10,MSC06,motor,0.6666666666666667
164,MSC10,MSC06,mem,0.5499999999999999
165,MSC10,MSC07,mixed,0.47000000000000003
166,MSC10,MSC07,motor,0.5722222222222223
167,MSC10,MSC07,mem,0.655
