,train_sub,test_sub,task,acc
0,MSC01,MSC02,mixed,0.53
1,MSC01,MSC02,motor,0.675
2,MSC01,MSC02,mem,0.4600000000000001
3,MSC01,MSC03,mixed,0.5999999999999999
4,MSC01,MSC03,motor,0.5800000000000001
5,MSC01,MSC03,mem,0.33125
6,MSC01,MSC04,mixed,0.5399999999999999
7,MSC01,MSC04,motor,0.705
8,MSC01,MSC04,mem,0.675
9,MSC01,MSC05,mixed,0.8049999999999999
10,MSC01,MSC05,motor,0.675
11,MSC01,MSC05,mem,0.74
12,MSC01,MSC06,mixed,0.575
13,MSC01,MSC06,motor,0.7944444444444444
14,MSC01,MSC06,mem,0.625
15,MSC01,MSC07,mixed,0.51
16,MSC01,MSC07,motor,0.5833333333333333
17,MSC01,MSC07,mem,0.5449999999999999
18,MSC01,MSC10,mixed,0.595
19,MSC01,MSC10,motor,0.5549999999999999
20,MSC01,MSC10,mem,0.43
21,MSC02,MSC01,mixed,0.515
22,MSC02,MSC01,motor,0.525
23,MSC02,MSC01,mem,0.53
24,MSC02,MSC03,mixed,0.39499999999999996
25,MSC02,MSC03,motor,0.635
26,MSC02,MSC03,mem,0.40625
27,MSC02,MSC04,mixed,0.6350000000000001
28,MSC02,MSC04,motor,0.595
29,MSC02,MSC04,mem,0.6799999999999999
30,MSC02,MSC05,mixed,0.8049999999999999
31,MSC02,MSC05,motor,0.6300000000000001
32,MSC02,MSC05,mem,0.7899999999999999
33,MSC02,MSC06,mixed,0.6950000000000001
34,MSC02,MSC06,motor,0.6722222222222223
35,MSC02,MSC06,mem,0.595
36,MSC02,MSC07,mixed,0.4950000000000001
37,MSC02,MSC07,motor,0.7277777777777779
38,MSC02,MSC07,mem,0.35
39,MSC02,MSC10,mixed,0.7449999999999999
40,MSC02,MSC10,motor,0.7000000000000001
41,MSC02,MSC10,mem,0.6199999999999999
42,MSC03,MSC01,mixed,0.6399999999999999
43,MSC03,MSC01,motor,0.565
44,MSC03,MSC01,mem,0.5125000000000001
45,MSC03,MSC02,mixed,0.43499999999999994
46,MSC03,MSC02,motor,0.75
47,MSC03,MSC02,mem,0.43125
48,MSC03,MSC04,mixed,0.48500000000000004
49,MSC03,MSC04,motor,0.51
50,MSC03,MSC04,mem,0.5812499999999999
51,MSC03,MSC05,mixed,0.6500000000000001
52,MSC03,MSC05,motor,0.71
53,MSC03,MSC05,mem,0.6562500000000001
54,MSC03,MSC06,mixed,0.445
55,MSC03,MSC06,motor,0.7055555555555555
56,MSC03,MSC06,mem,0.38125000000000003
57,MSC03,MSC07,mixed,0.665
58,MSC03,MSC07,motor,0.7888888888888889
59,MSC03,MSC07,mem,0.53125
60,MSC03,MSC10,mixed,0.33
61,MSC03,MSC10,motor,0.6100000000000001
62,MSC03,MSC10,mem,0.39375
63,MSC04,MSC01,mixed,0.66
64,MSC04,MSC01,motor,0.6599999999999999
65,MSC04,MSC01,mem,0.6149999999999999
66,MSC04,MSC02,mixed,0.5900000000000001
67,MSC04,MSC02,motor,0.72
68,MSC04,MSC02,mem,0.63
69,MSC04,MSC03,mixed,0.425
70,MSC04,MSC03,motor,0.645
71,MSC04,MSC03,mem,0.575
72,MSC04,MSC05,mixed,0.655
73,MSC04,MSC05,motor,0.89
74,MSC04,MSC05,mem,0.65
75,MSC04,MSC06,mixed,0.635
76,MSC04,MSC06,motor,0.7222222222222223
77,MSC04,MSC06,mem,0.575
78,MSC04,MSC07,mixed,0.4
79,MSC04,MSC07,motor,0.5833333333333333
80,MSC04,MSC07,mem,0.36
81,MSC04,MSC10,mixed,0.5299999999999999
82,MSC04,MSC10,motor,0.7500000000000001
83,MSC04,MSC10,mem,0.655
84,MSC05,MSC01,mixed,0.775
85,MSC05,MSC01,motor,0.595
86,MSC05,MSC01,mem,0.67
87,MSC05,MSC02,mixed,0.6500000000000001
88,MSC05,MSC02,motor,0.735
89,MSC05,MSC02,mem,0.7799999999999999
90,MSC05,MSC03,mixed,0.51
91,MSC05,MSC03,motor,0.72
92,MSC05,MSC03,mem,0.66875
93,MSC05,MSC04,mixed,0.53
94,MSC05,MSC04,motor,0.745
95,MSC05,MSC04,mem,0.6850000000000002
96,MSC05,MSC06,mixed,0.52
97,MSC05,MSC06,motor,0.6722222222222223
98,MSC05,MSC06,mem,0.58
99,MSC05,MSC07,mixed,0.54
100,MSC05,MSC07,motor,0.7222222222222222
101,MSC05,MSC07,mem,0.465
102,MSC05,MSC10,mixed,0.6449999999999998
103,MSC05,MSC10,motor,0.6599999999999999
104,MSC05,MSC10,mem,0.605
105,MSC06,MSC01,mixed,0.695
106,MSC06,MSC01,motor,0.6555555555555556
107,MSC06,MSC01,mem,0.655
108,MSC06,MSC02,mixed,0.6
109,MSC06,MSC02,motor,0.6888888888888889
110,MSC06,MSC02,mem,0.5549999999999999
111,MSC06,MSC03,mixed,0.58
112,MSC06,MSC03,motor,0.6611111111111111
113,MSC06,MSC03,mem,0.41875
114,MSC06,MSC04,mixed,0.5549999999999999
115,MSC06,MSC04,motor,0.5777777777777778
116,MSC06,MSC04,mem,0.55
117,MSC06,MSC05,mixed,0.7000000000000002
118,MSC06,MSC05,motor,0.7944444444444444
119,MSC06,MSC05,mem,0.655
120,MSC06,MSC07,mixed,0.7150000000000001
121,MSC06,MSC07,motor,0.8271604938271605
122,MSC06,MSC07,mem,0.565
123,MSC06,MSC10,mixed,0.62
124,MSC06,MSC10,motor,0.8444444444444444
125,MSC06,MSC10,mem,0.7
126,MSC07,MSC01,mixed,0.4800000000000001
127,MSC07,MSC01,motor,0.4666666666666667
128,MSC07,MSC01,mem,0.40499999999999997
129,MSC07,MSC02,mixed,0.615
130,MSC07,MSC02,motor,0.5333333333333332
131,MSC07,MSC02,mem,0.465
132,MSC07,MSC03,mixed,0.595
133,MSC07,MSC03,motor,0.5555555555555556
134,MSC07,MSC03,mem,0.50625
135,MSC07,MSC04,mixed,0.4450000000000001
136,MSC07,MSC04,motor,0.5166666666666667
137,MSC07,MSC04,mem,0.3449999999999999
138,MSC07,MSC05,mixed,0.6100000000000001
139,MSC07,MSC05,motor,0.5333333333333333
140,MSC07,MSC05,mem,0.425
141,MSC07,MSC06,mixed,0.7150000000000001
142,MSC07,MSC06,motor,0.6172839506172839
143,MSC07,MSC06,mem,0.51
144,MSC07,MSC10,mixed,0.43
145,MSC07,MSC10,motor,0.5555555555555555
146,MSC07,MSC10,mem,0.45000000000000007
147,MSC10,MSC01,mixed,0.62
148,MSC10,MSC01,motor,0.5549999999999999
149,MSC10,MSC01,mem,0.5700000000000001
150,MSC10,MSC02,mixed,0.8
151,MSC10,MSC02,motor,0.7649999999999999
152,MSC10,MSC02,mem,0.655
153,MSC10,MSC03,mixed,0.315
154,MSC10,MSC03,motor,0.64
155,MSC10,MSC03,mem,0.3875
156,MSC10,MSC04,mixed,0.6149999999999999
157,MSC10,MSC04,motor,0.695
158,MSC10,MSC04,mem,0.525
159,MSC10,MSC05,mixed,0.575
160,MSC10,MSC05,motor,0.615
161,MSC10,MSC05,mem,0.705
162,MSC10,MSC06,mixed,0.705
163,MSC10,MSC06,motor,0.7944444444444444
164,MSC10,MSC06,mem,0.6500000000000001
165,MSC10,MSC07,mixed,0.355
166,MSC10,MSC07,motor,0.7555555555555555
167,MSC10,MSC07,mem,0.36
