,train_sub,test_sub,task,acc
0,MSC01,MSC02,glass,0.59
1,MSC01,MSC02,semantic,0.505
2,MSC01,MSC02,motor,0.655
3,MSC01,MSC02,mem,0.5449999999999999
4,MSC01,MSC03,glass,0.5
5,MSC01,MSC03,semantic,0.5
6,MSC01,MSC03,motor,0.555
7,MSC01,MSC03,mem,0.225
8,MSC01,MSC04,glass,0.5399999999999999
9,MSC01,MSC04,semantic,0.615
10,MSC01,MSC04,motor,0.6950000000000001
11,MSC01,MSC04,mem,0.5700000000000001
12,MSC01,MSC05,glass,0.5
13,MSC01,MSC05,semantic,0.52
14,MSC01,MSC05,motor,0.5649999999999998
15,MSC01,MSC05,mem,0.64
16,MSC01,MSC06,glass,0.5055555555555555
17,MSC01,MSC06,semantic,0.5
18,MSC01,MSC06,motor,0.69
19,MSC01,MSC06,mem,0.6799999999999999
20,MSC01,MSC07,glass,0.655
21,MSC01,MSC07,semantic,0.675
22,MSC01,MSC07,motor,0.4250000000000001
23,MSC01,MSC07,mem,0.5
24,MSC01,MSC10,glass,0.5449999999999999
25,MSC01,MSC10,semantic,0.585
26,MSC01,MSC10,motor,0.5149999999999999
27,MSC01,MSC10,mem,0.4800000000000001
28,MSC02,MSC01,glass,0.515
29,MSC02,MSC01,semantic,0.5
30,MSC02,MSC01,motor,0.75
31,MSC02,MSC01,mem,0.575
32,MSC02,MSC03,glass,0.505
33,MSC02,MSC03,semantic,0.515
34,MSC02,MSC03,motor,0.7999999999999999
35,MSC02,MSC03,mem,0.72
36,MSC02,MSC04,glass,0.51
37,MSC02,MSC04,semantic,0.5
38,MSC02,MSC04,motor,0.915
39,MSC02,MSC04,mem,0.6000000000000001
40,MSC02,MSC05,glass,0.505
41,MSC02,MSC05,semantic,0.5349999999999999
42,MSC02,MSC05,motor,0.975
43,MSC02,MSC05,mem,0.6850000000000002
44,MSC02,MSC06,glass,0.5
45,MSC02,MSC06,semantic,0.52
46,MSC02,MSC06,motor,0.6950000000000001
47,MSC02,MSC06,mem,0.675
48,MSC02,MSC07,glass,0.5349999999999999
49,MSC02,MSC07,semantic,0.565
50,MSC02,MSC07,motor,0.745
51,MSC02,MSC07,mem,0.5499999999999999
52,MSC02,MSC10,glass,0.505
53,MSC02,MSC10,semantic,0.5
54,MSC02,MSC10,motor,0.75
55,MSC02,MSC10,mem,0.73
56,MSC03,MSC01,glass,0.655
57,MSC03,MSC01,semantic,0.505
58,MSC03,MSC01,motor,0.445
59,MSC03,MSC01,mem,0.40499999999999997
60,MSC03,MSC02,glass,0.5250000000000001
61,MSC03,MSC02,semantic,0.505
62,MSC03,MSC02,motor,0.89
