,train_sub,test_sub,task,acc
0,MSC01,MSC02,mixed,0.7649999999999999
1,MSC01,MSC02,motor,0.655
2,MSC01,MSC02,mem,0.7350000000000001
3,MSC01,MSC03,mixed,0.47000000000000003
4,MSC01,MSC03,motor,0.5700000000000001
5,MSC01,MSC03,mem,0.525
6,MSC01,MSC04,mixed,0.6450000000000001
7,MSC01,MSC04,motor,0.67
8,MSC01,MSC04,mem,0.6099999999999999
9,MSC01,MSC05,mixed,0.675
10,MSC01,MSC05,motor,0.5449999999999999
11,MSC01,MSC05,mem,0.8400000000000001
12,MSC01,MSC06,mixed,0.6300000000000001
13,MSC01,MSC06,motor,0.5166666666666667
14,MSC01,MSC06,mem,0.645
15,MSC01,MSC07,mixed,0.615
16,MSC01,MSC07,motor,0.6
17,MSC01,MSC07,mem,0.5449999999999999
18,MSC01,MSC10,mixed,0.575
19,MSC01,MSC10,motor,0.7150000000000001
20,MSC01,MSC10,mem,0.655
21,MSC02,MSC01,mixed,0.65
22,MSC02,MSC01,motor,0.61
23,MSC02,MSC01,mem,0.655
24,MSC02,MSC03,mixed,0.605
25,MSC02,MSC03,motor,0.665
26,MSC02,MSC03,mem,0.59375
27,MSC02,MSC04,mixed,0.58
28,MSC02,MSC04,motor,0.6000000000000001
29,MSC02,MSC04,mem,0.6499999999999999
30,MSC02,MSC05,mixed,0.625
31,MSC02,MSC05,motor,0.595
32,MSC02,MSC05,mem,0.775
33,MSC02,MSC06,mixed,0.5449999999999999
34,MSC02,MSC06,motor,0.47777777777777775
35,MSC02,MSC06,mem,0.6950000000000001
36,MSC02,MSC07,mixed,0.53
37,MSC02,MSC07,motor,0.7666666666666666
38,MSC02,MSC07,mem,0.41
39,MSC02,MSC10,mixed,0.485
40,MSC02,MSC10,motor,0.71
41,MSC02,MSC10,mem,0.6250000000000001
42,MSC03,MSC01,mixed,0.55
43,MSC03,MSC01,motor,0.61
44,MSC03,MSC01,mem,0.6749999999999999
45,MSC03,MSC02,mixed,0.655
46,MSC03,MSC02,motor,0.655
47,MSC03,MSC02,mem,0.5875
48,MSC03,MSC04,mixed,0.5149999999999999
49,MSC03,MSC04,motor,0.51
50,MSC03,MSC04,mem,0.5
51,MSC03,MSC05,mixed,0.555
52,MSC03,MSC05,motor,0.4050000000000001
53,MSC03,MSC05,mem,0.64375
54,MSC03,MSC06,mixed,0.605
55,MSC03,MSC06,motor,0.6611111111111111
56,MSC03,MSC06,mem,0.7250000000000001
57,MSC03,MSC07,mixed,0.8150000000000001
58,MSC03,MSC07,motor,0.9
59,MSC03,MSC07,mem,0.625
60,MSC03,MSC10,mixed,0.36000000000000004
61,MSC03,MSC10,motor,0.585
62,MSC03,MSC10,mem,0.5875
63,MSC04,MSC01,mixed,0.605
64,MSC04,MSC01,motor,0.72
65,MSC04,MSC01,mem,0.5499999999999999
66,MSC04,MSC02,mixed,0.615
67,MSC04,MSC02,motor,0.625
68,MSC04,MSC02,mem,0.61
69,MSC04,MSC03,mixed,0.51
70,MSC04,MSC03,motor,0.605
71,MSC04,MSC03,mem,0.475
72,MSC04,MSC05,mixed,0.5999999999999999
73,MSC04,MSC05,motor,0.7799999999999999
74,MSC04,MSC05,mem,0.635
75,MSC04,MSC06,mixed,0.6650000000000001
76,MSC04,MSC06,motor,0.7111111111111111
77,MSC04,MSC06,mem,0.5549999999999999
78,MSC04,MSC07,mixed,0.525
79,MSC04,MSC07,motor,0.611111111111111
80,MSC04,MSC07,mem,0.635
81,MSC04,MSC10,mixed,0.53
82,MSC04,MSC10,motor,0.795
83,MSC04,MSC10,mem,0.505
84,MSC05,MSC01,mixed,0.5999999999999999
85,MSC05,MSC01,motor,0.615
86,MSC05,MSC01,mem,0.72
87,MSC05,MSC02,mixed,0.6700000000000002
88,MSC05,MSC02,motor,0.58
89,MSC05,MSC02,mem,0.7999999999999999
90,MSC05,MSC03,mixed,0.59
91,MSC05,MSC03,motor,0.5349999999999999
92,MSC05,MSC03,mem,0.64375
93,MSC05,MSC04,mixed,0.51
94,MSC05,MSC04,motor,0.625
95,MSC05,MSC04,mem,0.6450000000000001
96,MSC05,MSC06,mixed,0.6700000000000002
97,MSC05,MSC06,motor,0.5722222222222222
98,MSC05,MSC06,mem,0.705
99,MSC05,MSC07,mixed,0.53
100,MSC05,MSC07,motor,0.46111111111111114
101,MSC05,MSC07,mem,0.61
102,MSC05,MSC10,mixed,0.605
103,MSC05,MSC10,motor,0.615
104,MSC05,MSC10,mem,0.635
105,MSC06,MSC01,mixed,0.5700000000000001
