,train_sub,test_sub,task,acc
0,MSC01,MSC02,mixed,0.8150000000000001
1,MSC01,MSC02,motor,0.5
2,MSC01,MSC02,mem,0.72
3,MSC01,MSC03,mixed,0.67
4,MSC01,MSC03,motor,0.5849999999999999
5,MSC01,MSC03,mem,0.5199999999999999
6,MSC01,MSC04,mixed,0.51
7,MSC01,MSC04,motor,0.5
8,MSC01,MSC04,mem,0.5499999999999999
9,MSC01,MSC05,mixed,0.555
10,MSC01,MSC05,motor,0.5
11,MSC01,MSC05,mem,0.64
12,MSC01,MSC06,mixed,0.5
13,MSC01,MSC06,motor,0.5
14,MSC01,MSC06,mem,0.5
15,MSC01,MSC07,mixed,0.8249999999999998
16,MSC01,MSC07,motor,0.62
17,MSC01,MSC07,mem,0.8049999999999999
18,MSC01,MSC10,mixed,0.485
19,MSC01,MSC10,motor,0.505
20,MSC01,MSC10,mem,0.45499999999999996
21,MSC02,MSC01,mixed,0.78
22,MSC02,MSC01,motor,0.6300000000000001
23,MSC02,MSC01,mem,0.5
24,MSC02,MSC03,mixed,0.7649999999999999
25,MSC02,MSC03,motor,0.9049999999999999
26,MSC02,MSC03,mem,0.5
27,MSC02,MSC04,mixed,0.53
28,MSC02,MSC04,motor,0.755
29,MSC02,MSC04,mem,0.5
30,MSC02,MSC05,mixed,0.595
31,MSC02,MSC05,motor,0.7849999999999999
32,MSC02,MSC05,mem,0.5
33,MSC02,MSC06,mixed,0.7649999999999999
34,MSC02,MSC06,motor,0.56
35,MSC02,MSC06,mem,0.505
36,MSC02,MSC07,mixed,0.5599999999999999
37,MSC02,MSC07,motor,0.565
38,MSC02,MSC07,mem,0.5
39,MSC02,MSC10,mixed,0.495
40,MSC02,MSC10,motor,0.5499999999999999
41,MSC02,MSC10,mem,0.465
42,MSC03,MSC01,mixed,0.57
43,MSC03,MSC01,motor,0.6249999999999999
44,MSC03,MSC01,mem,0.5450000000000002
45,MSC03,MSC02,mixed,0.8499999999999999
46,MSC03,MSC02,motor,0.8699999999999999
47,MSC03,MSC02,mem,0.5499999999999999
48,MSC03,MSC04,mixed,0.5499999999999999
49,MSC03,MSC04,motor,0.845
50,MSC03,MSC04,mem,0.63
51,MSC03,MSC05,mixed,0.685
52,MSC03,MSC05,motor,0.9299999999999999
53,MSC03,MSC05,mem,0.505
54,MSC03,MSC06,mixed,0.5399999999999999
55,MSC03,MSC06,motor,0.72
56,MSC03,MSC06,mem,0.6500000000000001
57,MSC03,MSC07,mixed,0.52
58,MSC03,MSC07,motor,0.64
59,MSC03,MSC07,mem,0.665
60,MSC03,MSC10,mixed,0.55
61,MSC03,MSC10,motor,0.8249999999999998
62,MSC03,MSC10,mem,0.6249999999999999
63,MSC04,MSC01,mixed,0.635
64,MSC04,MSC01,motor,0.6300000000000001
65,MSC04,MSC01,mem,0.7500000000000001
66,MSC04,MSC02,mixed,0.475
67,MSC04,MSC02,motor,0.945
68,MSC04,MSC02,mem,0.6899999999999998
69,MSC04,MSC03,mixed,0.595
70,MSC04,MSC03,motor,0.9299999999999999
71,MSC04,MSC03,mem,0.645
72,MSC04,MSC05,mixed,0.5599999999999999
73,MSC04,MSC05,motor,0.8399999999999999
74,MSC04,MSC05,mem,0.865
75,MSC04,MSC06,mixed,0.585
76,MSC04,MSC06,motor,0.6250000000000001
77,MSC04,MSC06,mem,0.925
78,MSC04,MSC07,mixed,0.615
79,MSC04,MSC07,motor,0.6950000000000001
80,MSC04,MSC07,mem,0.565
81,MSC04,MSC10,mixed,0.53
82,MSC04,MSC10,motor,0.6599999999999999
83,MSC04,MSC10,mem,0.52
84,MSC05,MSC01,mixed,0.665
85,MSC05,MSC01,motor,0.5
86,MSC05,MSC01,mem,0.58
87,MSC05,MSC02,mixed,0.525
88,MSC05,MSC02,motor,0.695
89,MSC05,MSC02,mem,0.8049999999999999
90,MSC05,MSC03,mixed,0.6950000000000001
91,MSC05,MSC03,motor,0.5
92,MSC05,MSC03,mem,0.7649999999999999
93,MSC05,MSC04,mixed,0.71
94,MSC05,MSC04,motor,0.5
95,MSC05,MSC04,mem,0.615
96,MSC05,MSC06,mixed,0.58
97,MSC05,MSC06,motor,0.5499999999999999
98,MSC05,MSC06,mem,0.7749999999999999
99,MSC05,MSC07,mixed,0.72
100,MSC05,MSC07,motor,0.495
101,MSC05,MSC07,mem,0.705
102,MSC05,MSC10,mixed,0.53
103,MSC05,MSC10,motor,0.5549999999999999
104,MSC05,MSC10,mem,0.44000000000000006
105,MSC06,MSC01,mixed,0.575
106,MSC06,MSC01,motor,0.515
107,MSC06,MSC01,mem,0.8049999999999999
108,MSC06,MSC02,mixed,0.71
109,MSC06,MSC02,motor,0.6099999999999999
110,MSC06,MSC02,mem,0.6599999999999999
111,MSC06,MSC03,mixed,0.75
112,MSC06,MSC03,motor,0.6799999999999999
113,MSC06,MSC03,mem,0.725
114,MSC06,MSC04,mixed,0.67
115,MSC06,MSC04,motor,0.6799999999999999
116,MSC06,MSC04,mem,0.89
117,MSC06,MSC05,mixed,0.615
118,MSC06,MSC05,motor,0.715
119,MSC06,MSC05,mem,0.6950000000000001
120,MSC06,MSC07,mixed,0.4700000000000001
121,MSC06,MSC07,motor,0.495
122,MSC06,MSC07,mem,0.605
123,MSC06,MSC10,mixed,0.57
124,MSC06,MSC10,motor,0.525
125,MSC06,MSC10,mem,0.465
126,MSC07,MSC01,mixed,0.6849999999999999
127,MSC07,MSC01,motor,0.5
128,MSC07,MSC01,mem,0.8950000000000001
129,MSC07,MSC02,mixed,0.48500000000000015
130,MSC07,MSC02,motor,0.5149999999999999
131,MSC07,MSC02,mem,0.58
132,MSC07,MSC03,mixed,0.6400000000000001
133,MSC07,MSC03,motor,0.5
134,MSC07,MSC03,mem,0.675
135,MSC07,MSC04,mixed,0.64
136,MSC07,MSC04,motor,0.5
137,MSC07,MSC04,mem,0.5800000000000001
138,MSC07,MSC05,mixed,0.6900000000000002
139,MSC07,MSC05,motor,0.5
140,MSC07,MSC05,mem,0.8700000000000001
141,MSC07,MSC06,mixed,0.535
142,MSC07,MSC06,motor,0.5
143,MSC07,MSC06,mem,0.655
144,MSC07,MSC10,mixed,0.5549999999999999
145,MSC07,MSC10,motor,0.54
146,MSC07,MSC10,mem,0.57
147,MSC10,MSC01,mixed,0.42000000000000004
148,MSC10,MSC01,motor,0.5599999999999999
149,MSC10,MSC01,mem,0.495
150,MSC10,MSC02,mixed,0.63
151,MSC10,MSC02,motor,0.615
152,MSC10,MSC02,mem,0.49000000000000005
153,MSC10,MSC03,mixed,0.49499999999999994
154,MSC10,MSC03,motor,0.85
155,MSC10,MSC03,mem,0.76
156,MSC10,MSC04,mixed,0.5149999999999999
157,MSC10,MSC04,motor,0.575
158,MSC10,MSC04,mem,0.64
159,MSC10,MSC05,mixed,0.5549999999999999
160,MSC10,MSC05,motor,0.5
161,MSC10,MSC05,mem,0.6000000000000001
162,MSC10,MSC06,mixed,0.49000000000000005
163,MSC10,MSC06,motor,0.5599999999999999
164,MSC10,MSC06,mem,0.53
165,MSC10,MSC07,mixed,0.495
166,MSC10,MSC07,motor,0.6300000000000001
167,MSC10,MSC07,mem,0.5
