,train_sub,test_sub,task,acc
0,MSC01,MSC02,mixed,0.565
1,MSC01,MSC02,motor,0.75
2,MSC01,MSC02,mem,0.75
3,MSC01,MSC03,mixed,0.57
4,MSC01,MSC03,motor,0.7100000000000001
5,MSC01,MSC03,mem,0.5875
6,MSC01,MSC04,mixed,0.67
7,MSC01,MSC04,motor,0.75
8,MSC01,MSC04,mem,0.5250000000000001
9,MSC01,MSC05,mixed,0.6399999999999999
10,MSC01,MSC05,motor,0.5799999999999998
11,MSC01,MSC05,mem,0.805
12,MSC01,MSC06,mixed,0.485
13,MSC01,MSC06,motor,0.6111111111111112
14,MSC01,MSC06,mem,0.6449999999999999
15,MSC01,MSC07,mixed,0.845
16,MSC01,MSC07,motor,0.6388888888888891
17,MSC01,MSC07,mem,0.685
18,MSC01,MSC10,mixed,0.6900000000000001
19,MSC01,MSC10,motor,0.78
20,MSC01,MSC10,mem,0.605
21,MSC02,MSC01,mixed,0.595
22,MSC02,MSC01,motor,0.5999999999999999
23,MSC02,MSC01,mem,0.8800000000000001
24,MSC02,MSC03,mixed,0.7449999999999999
25,MSC02,MSC03,motor,0.6900000000000002
26,MSC02,MSC03,mem,0.75
27,MSC02,MSC04,mixed,0.755
28,MSC02,MSC04,motor,0.76
29,MSC02,MSC04,mem,0.6950000000000001
30,MSC02,MSC05,mixed,0.5549999999999999
31,MSC02,MSC05,motor,0.5499999999999999
32,MSC02,MSC05,mem,0.865
33,MSC02,MSC06,mixed,0.7599999999999999
34,MSC02,MSC06,motor,0.7833333333333333
35,MSC02,MSC06,mem,0.7200000000000001
36,MSC02,MSC07,mixed,0.7999999999999999
37,MSC02,MSC07,motor,0.5555555555555555
38,MSC02,MSC07,mem,0.76
39,MSC02,MSC10,mixed,0.6300000000000001
40,MSC02,MSC10,motor,0.625
41,MSC02,MSC10,mem,0.6200000000000001
42,MSC03,MSC01,mixed,0.5850000000000001
43,MSC03,MSC01,motor,0.55
44,MSC03,MSC01,mem,0.5
45,MSC03,MSC02,mixed,0.705
46,MSC03,MSC02,motor,0.49000000000000005
47,MSC03,MSC02,mem,0.7687499999999999
48,MSC03,MSC04,mixed,0.53
49,MSC03,MSC04,motor,0.9
50,MSC03,MSC04,mem,0.65625
51,MSC03,MSC05,mixed,0.52
52,MSC03,MSC05,motor,0.7050000000000001
53,MSC03,MSC05,mem,0.65
54,MSC03,MSC06,mixed,0.755
55,MSC03,MSC06,motor,0.7
56,MSC03,MSC06,mem,0.5
57,MSC03,MSC07,mixed,0.655
58,MSC03,MSC07,motor,0.5944444444444444
59,MSC03,MSC07,mem,0.675
60,MSC03,MSC10,mixed,0.53
61,MSC03,MSC10,motor,0.49499999999999994
62,MSC03,MSC10,mem,0.5687500000000001
63,MSC04,MSC01,mixed,0.655
64,MSC04,MSC01,motor,0.72
65,MSC04,MSC01,mem,0.5599999999999998
66,MSC04,MSC02,mixed,0.745
67,MSC04,MSC02,motor,0.5449999999999999
68,MSC04,MSC02,mem,0.5549999999999999
69,MSC04,MSC03,mixed,0.72
70,MSC04,MSC03,motor,0.8950000000000001
71,MSC04,MSC03,mem,0.76875
72,MSC04,MSC05,mixed,0.6
73,MSC04,MSC05,motor,0.5999999999999999
74,MSC04,MSC05,mem,0.695
75,MSC04,MSC06,mixed,0.62
76,MSC04,MSC06,motor,0.6277777777777778
77,MSC04,MSC06,mem,0.585
78,MSC04,MSC07,mixed,0.825
79,MSC04,MSC07,motor,0.5833333333333335
80,MSC04,MSC07,mem,0.55
81,MSC04,MSC10,mixed,0.675
82,MSC04,MSC10,motor,0.585
83,MSC04,MSC10,mem,0.635
84,MSC05,MSC01,mixed,0.7449999999999999
85,MSC05,MSC01,motor,0.595
86,MSC05,MSC01,mem,0.6749999999999999
87,MSC05,MSC02,mixed,0.7949999999999999
88,MSC05,MSC02,motor,0.525
89,MSC05,MSC02,mem,0.9099999999999999
90,MSC05,MSC03,mixed,0.62
91,MSC05,MSC03,motor,0.865
92,MSC05,MSC03,mem,0.60625
93,MSC05,MSC04,mixed,0.72
94,MSC05,MSC04,motor,0.5900000000000001
95,MSC05,MSC04,mem,0.8099999999999999
96,MSC05,MSC06,mixed,0.545
97,MSC05,MSC06,motor,0.7666666666666666
98,MSC05,MSC06,mem,0.625
99,MSC05,MSC07,mixed,0.635
100,MSC05,MSC07,motor,0.7722222222222221
101,MSC05,MSC07,mem,0.735
102,MSC05,MSC10,mixed,0.605
103,MSC05,MSC10,motor,0.615
104,MSC05,MSC10,mem,0.67
105,MSC06,MSC01,mixed,0.655
106,MSC06,MSC01,motor,0.5499999999999999
107,MSC06,MSC01,mem,0.7999999999999999
108,MSC06,MSC02,mixed,0.7349999999999999
109,MSC06,MSC02,motor,0.7999999999999999
110,MSC06,MSC02,mem,0.655
111,MSC06,MSC03,mixed,0.725
112,MSC06,MSC03,motor,0.8722222222222222
113,MSC06,MSC03,mem,0.79375
