,train_sub,test_sub,task,acc
0,MSC01,MSC02,mixed,0.495
1,MSC01,MSC02,motor,0.44499999999999995
2,MSC01,MSC02,mem,0.555
3,MSC01,MSC03,mixed,0.6300000000000001
4,MSC01,MSC03,motor,0.485
5,MSC01,MSC03,mem,0.4875
6,MSC01,MSC04,mixed,0.495
7,MSC01,MSC04,motor,0.495
8,MSC01,MSC04,mem,0.595
9,MSC01,MSC05,mixed,0.605
10,MSC01,MSC05,motor,0.525
11,MSC01,MSC05,mem,0.5900000000000001
12,MSC01,MSC06,mixed,0.595
13,MSC01,MSC06,motor,0.3833333333333333
14,MSC01,MSC06,mem,0.5
15,MSC01,MSC07,mixed,0.5349999999999999
16,MSC01,MSC07,motor,0.5
17,MSC01,MSC07,mem,0.6399999999999999
18,MSC01,MSC10,mixed,0.53
19,MSC01,MSC10,motor,0.525
20,MSC01,MSC10,mem,0.6299999999999999
21,MSC02,MSC01,mixed,0.5149999999999999
22,MSC02,MSC01,motor,0.5
23,MSC02,MSC01,mem,0.62
24,MSC02,MSC03,mixed,0.475
25,MSC02,MSC03,motor,0.5
26,MSC02,MSC03,mem,0.55
27,MSC02,MSC04,mixed,0.725
28,MSC02,MSC04,motor,0.7899999999999998
29,MSC02,MSC04,mem,0.7849999999999999
30,MSC02,MSC05,mixed,0.655
31,MSC02,MSC05,motor,0.45500000000000007
32,MSC02,MSC05,mem,0.74
33,MSC02,MSC06,mixed,0.5850000000000002
34,MSC02,MSC06,motor,0.49444444444444446
35,MSC02,MSC06,mem,0.47000000000000003
36,MSC02,MSC07,mixed,0.4950000000000001
37,MSC02,MSC07,motor,0.7388888888888889
38,MSC02,MSC07,mem,0.5700000000000001
39,MSC02,MSC10,mixed,0.7649999999999999
40,MSC02,MSC10,motor,0.5149999999999999
41,MSC02,MSC10,mem,0.515
42,MSC03,MSC01,mixed,0.5849999999999999
43,MSC03,MSC01,motor,0.39999999999999997
44,MSC03,MSC01,mem,0.41875000000000007
45,MSC03,MSC02,mixed,0.5
46,MSC03,MSC02,motor,0.51
47,MSC03,MSC02,mem,0.5
48,MSC03,MSC04,mixed,0.65
49,MSC03,MSC04,motor,0.7150000000000001
50,MSC03,MSC04,mem,0.5
51,MSC03,MSC05,mixed,0.705
52,MSC03,MSC05,motor,0.32
53,MSC03,MSC05,mem,0.49375
54,MSC03,MSC06,mixed,0.575
55,MSC03,MSC06,motor,0.43888888888888894
56,MSC03,MSC06,mem,0.46875
57,MSC03,MSC07,mixed,0.45500000000000007
58,MSC03,MSC07,motor,0.5166666666666666
59,MSC03,MSC07,mem,0.5125
60,MSC03,MSC10,mixed,0.6449999999999999
61,MSC03,MSC10,motor,0.44499999999999995
62,MSC03,MSC10,mem,0.49375
63,MSC04,MSC01,mixed,0.505
64,MSC04,MSC01,motor,0.5
65,MSC04,MSC01,mem,0.55
66,MSC04,MSC02,mixed,0.5
67,MSC04,MSC02,motor,0.59
68,MSC04,MSC02,mem,0.545
69,MSC04,MSC03,mixed,0.605
70,MSC04,MSC03,motor,0.5
71,MSC04,MSC03,mem,0.53125
72,MSC04,MSC05,mixed,0.6900000000000002
73,MSC04,MSC05,motor,0.6050000000000001
74,MSC04,MSC05,mem,0.595
75,MSC04,MSC06,mixed,0.515
76,MSC04,MSC06,motor,0.5
77,MSC04,MSC06,mem,0.57
78,MSC04,MSC07,mixed,0.47000000000000003
79,MSC04,MSC07,motor,0.5388888888888889
80,MSC04,MSC07,mem,0.5900000000000001
81,MSC04,MSC10,mixed,0.51
82,MSC04,MSC10,motor,0.65
83,MSC04,MSC10,mem,0.5599999999999999
84,MSC05,MSC01,mixed,0.51
85,MSC05,MSC01,motor,0.7549999999999999
86,MSC05,MSC01,mem,0.5349999999999999
87,MSC05,MSC02,mixed,0.5
88,MSC05,MSC02,motor,0.6849999999999999
89,MSC05,MSC02,mem,0.49000000000000005
90,MSC05,MSC03,mixed,0.5
91,MSC05,MSC03,motor,0.43500000000000005
92,MSC05,MSC03,mem,0.49375
93,MSC05,MSC04,mixed,0.835
94,MSC05,MSC04,motor,0.59
95,MSC05,MSC04,mem,0.6950000000000001
96,MSC05,MSC06,mixed,0.505
97,MSC05,MSC06,motor,0.5333333333333334
98,MSC05,MSC06,mem,0.5
99,MSC05,MSC07,mixed,0.51
100,MSC05,MSC07,motor,0.42777777777777776
101,MSC05,MSC07,mem,0.5449999999999999
