,train_sub,test_sub,task,acc
0,MSC01,MSC02,mixed,0.865
1,MSC01,MSC02,motor,0.5
2,MSC01,MSC02,mem,0.76
3,MSC01,MSC03,mixed,0.725
4,MSC01,MSC03,motor,0.5949999999999999
5,MSC01,MSC03,mem,0.5399999999999999
6,MSC01,MSC04,mixed,0.6300000000000001
7,MSC01,MSC04,motor,0.5
8,MSC01,MSC04,mem,0.5700000000000001
9,MSC01,MSC05,mixed,0.685
10,MSC01,MSC05,motor,0.5
11,MSC01,MSC05,mem,0.65
12,MSC01,MSC06,mixed,0.5
13,MSC01,MSC06,motor,0.5
14,MSC01,MSC06,mem,0.5
15,MSC01,MSC07,mixed,0.7899999999999999
16,MSC01,MSC07,motor,0.635
17,MSC01,MSC07,mem,0.8099999999999998
18,MSC01,MSC10,mixed,0.575
19,MSC01,MSC10,motor,0.505
20,MSC01,MSC10,mem,0.495
21,MSC02,MSC01,mixed,0.82
22,MSC02,MSC01,motor,0.6199999999999999
23,MSC02,MSC01,mem,0.5
24,MSC02,MSC03,mixed,0.875
25,MSC02,MSC03,motor,0.8300000000000001
26,MSC02,MSC03,mem,0.5
27,MSC02,MSC04,mixed,0.5599999999999999
28,MSC02,MSC04,motor,0.6799999999999999
29,MSC02,MSC04,mem,0.5
30,MSC02,MSC05,mixed,0.62
31,MSC02,MSC05,motor,0.7050000000000001
32,MSC02,MSC05,mem,0.5
33,MSC02,MSC06,mixed,0.7649999999999999
34,MSC02,MSC06,motor,0.5149999999999999
35,MSC02,MSC06,mem,0.5249999999999999
36,MSC02,MSC07,mixed,0.6
37,MSC02,MSC07,motor,0.5699999999999998
38,MSC02,MSC07,mem,0.5
39,MSC02,MSC10,mixed,0.475
40,MSC02,MSC10,motor,0.5549999999999999
41,MSC02,MSC10,mem,0.445
42,MSC03,MSC01,mixed,0.6399999999999999
43,MSC03,MSC01,motor,0.745
44,MSC03,MSC01,mem,0.49000000000000005
45,MSC03,MSC02,mixed,0.8049999999999999
46,MSC03,MSC02,motor,0.675
47,MSC03,MSC02,mem,0.5499999999999999
48,MSC03,MSC04,mixed,0.59
49,MSC03,MSC04,motor,0.845
50,MSC03,MSC04,mem,0.595
51,MSC03,MSC05,mixed,0.7
52,MSC03,MSC05,motor,0.95
53,MSC03,MSC05,mem,0.5
54,MSC03,MSC06,mixed,0.6449999999999999
55,MSC03,MSC06,motor,0.7949999999999999
56,MSC03,MSC06,mem,0.6500000000000001
57,MSC03,MSC07,mixed,0.59
58,MSC03,MSC07,motor,0.635
59,MSC03,MSC07,mem,0.655
60,MSC03,MSC10,mixed,0.5399999999999999
61,MSC03,MSC10,motor,0.7799999999999999
62,MSC03,MSC10,mem,0.5700000000000001
63,MSC04,MSC01,mixed,0.62
64,MSC04,MSC01,motor,0.6350000000000001
65,MSC04,MSC01,mem,0.725
66,MSC04,MSC02,mixed,0.4
67,MSC04,MSC02,motor,0.8949999999999999
68,MSC04,MSC02,mem,0.695
69,MSC04,MSC03,mixed,0.57
70,MSC04,MSC03,motor,0.8900000000000002
71,MSC04,MSC03,mem,0.6300000000000001
72,MSC04,MSC05,mixed,0.6099999999999999
73,MSC04,MSC05,motor,0.8700000000000001
