acc,train,test,train_task,test_task
0.5,MSC06,MSC02,mem,motor
0.5,MSC06,MSC02,mem,motor
0.5,MSC06,MSC02,mem,motor
0.5,MSC06,MSC02,mem,motor
0.5,MSC06,MSC02,mem,motor
0.5,MSC06,MSC02,mem,motor
0.5,MSC06,MSC02,mem,motor
0.5,MSC06,MSC02,mem,motor
0.5,MSC06,MSC02,mem,motor
0.5,MSC06,MSC02,mem,motor
0.5,MSC06,MSC02,motor,mixed
0.65,MSC06,MSC02,motor,mixed
0.6,MSC06,MSC02,motor,mixed
0.5,MSC06,MSC02,motor,mixed
0.55,MSC06,MSC02,motor,mixed
0.5,MSC06,MSC02,motor,mixed
0.6,MSC06,MSC02,motor,mixed
0.5,MSC06,MSC02,motor,mixed
0.6,MSC06,MSC02,motor,mixed
0.5,MSC06,MSC02,motor,mem
0.5,MSC06,MSC02,motor,mem
0.55,MSC06,MSC02,motor,mem
0.5,MSC06,MSC02,motor,mem
0.55,MSC06,MSC02,motor,mem
0.5,MSC06,MSC02,motor,mem
0.5,MSC06,MSC02,motor,mem
0.55,MSC06,MSC02,motor,mem
0.55,MSC06,MSC02,motor,mem
0.5,MSC06,MSC03,mixed,mem
0.625,MSC06,MSC03,mixed,mem
0.5,MSC06,MSC03,mixed,mem
0.5,MSC06,MSC03,mixed,mem
0.625,MSC06,MSC03,mixed,mem
0.5,MSC06,MSC03,mixed,mem
0.5,MSC06,MSC03,mixed,mem
0.5,MSC06,MSC03,mixed,mem
0.625,MSC06,MSC03,mixed,mem
0.5,MSC06,MSC03,mixed,mem
0.5,MSC06,MSC03,mixed,motor
0.55,MSC06,MSC03,mixed,motor
0.5,MSC06,MSC03,mixed,motor
0.5,MSC06,MSC03,mixed,motor
0.6,MSC06,MSC03,mixed,motor
0.55,MSC06,MSC03,mixed,motor
0.55,MSC06,MSC03,mixed,motor
0.5,MSC06,MSC03,mixed,motor
0.65,MSC06,MSC03,mixed,motor
0.5,MSC06,MSC03,mixed,motor
0.5,MSC06,MSC03,mem,mixed
0.5,MSC06,MSC03,mem,mixed
0.55,MSC06,MSC03,mem,mixed
0.5,MSC06,MSC03,mem,mixed
0.55,MSC06,MSC03,mem,mixed
0.5,MSC06,MSC03,mem,mixed
0.5,MSC06,MSC03,mem,mixed
0.55,MSC06,MSC03,mem,mixed
0.55,MSC06,MSC03,mem,mixed
0.5,MSC06,MSC03,mem,mixed
0.5,MSC06,MSC03,mem,motor
0.5,MSC06,MSC03,mem,motor
0.45,MSC06,MSC03,mem,motor
0.5,MSC06,MSC03,mem,motor
0.5,MSC06,MSC03,mem,motor
0.5,MSC06,MSC03,mem,motor
0.5,MSC06,MSC03,mem,motor
0.5,MSC06,MSC03,mem,motor
0.5,MSC06,MSC03,mem,motor
0.5,MSC06,MSC03,mem,motor
0.5,MSC06,MSC03,motor,mixed
0.5,MSC06,MSC03,motor,mixed
0.5,MSC06,MSC03,motor,mixed
0.5,MSC06,MSC03,motor,mixed
0.5,MSC06,MSC03,motor,mixed
0.5,MSC06,MSC03,motor,mixed
0.6,MSC06,MSC03,motor,mixed
0.55,MSC06,MSC03,motor,mixed
0.55,MSC06,MSC03,motor,mixed
0.5625,MSC06,MSC03,motor,mem
0.5625,MSC06,MSC03,motor,mem
0.5625,MSC06,MSC03,motor,mem
0.5,MSC06,MSC03,motor,mem
0.5,MSC06,MSC03,motor,mem
0.5,MSC06,MSC03,motor,mem
0.625,MSC06,MSC03,motor,mem
0.5625,MSC06,MSC03,motor,mem
0.6875,MSC06,MSC03,motor,mem
0.55,MSC06,MSC04,mixed,mem
0.55,MSC06,MSC04,mixed,mem
0.55,MSC06,MSC04,mixed,mem
0.55,MSC06,MSC04,mixed,mem
0.6,MSC06,MSC04,mixed,mem
0.55,MSC06,MSC04,mixed,mem
0.55,MSC06,MSC04,mixed,mem
0.55,MSC06,MSC04,mixed,mem
0.65,MSC06,MSC04,mixed,mem
0.55,MSC06,MSC04,mixed,mem
0.5,MSC06,MSC04,mixed,motor
0.5,MSC06,MSC04,mixed,motor
0.5,MSC06,MSC04,mixed,motor
0.5,MSC06,MSC04,mixed,motor
0.5,MSC06,MSC04,mixed,motor
0.5,MSC06,MSC04,mixed,motor
0.5,MSC06,MSC04,mixed,motor
0.5,MSC06,MSC04,mixed,motor
0.55,MSC06,MSC04,mixed,motor
0.5,MSC06,MSC04,mixed,motor
0.5,MSC06,MSC04,mem,mixed
0.5,MSC06,MSC04,mem,mixed
0.55,MSC06,MSC04,mem,mixed
0.5,MSC06,MSC04,mem,mixed
0.7,MSC06,MSC04,mem,mixed
0.5,MSC06,MSC04,mem,mixed
0.5,MSC06,MSC04,mem,mixed
0.55,MSC06,MSC04,mem,mixed
0.55,MSC06,MSC04,mem,mixed
0.5,MSC06,MSC04,mem,mixed
0.5,MSC06,MSC04,mem,motor
0.5,MSC06,MSC04,mem,motor
0.5,MSC06,MSC04,mem,motor
0.5,MSC06,MSC04,mem,motor
0.55,MSC06,MSC04,mem,motor
0.5,MSC06,MSC04,mem,motor
0.5,MSC06,MSC04,mem,motor
0.5,MSC06,MSC04,mem,motor
0.5,MSC06,MSC04,mem,motor
0.5,MSC06,MSC04,mem,motor
0.5,MSC06,MSC04,motor,mixed
0.5,MSC06,MSC04,motor,mixed
0.5,MSC06,MSC04,motor,mixed
0.5,MSC06,MSC04,motor,mixed
0.5,MSC06,MSC04,motor,mixed
0.5,MSC06,MSC04,motor,mixed
0.5,MSC06,MSC04,motor,mixed
0.5,MSC06,MSC04,motor,mixed
0.5,MSC06,MSC04,motor,mixed
0.6,MSC06,MSC04,motor,mem
0.65,MSC06,MSC04,motor,mem
0.65,MSC06,MSC04,motor,mem
0.5,MSC06,MSC04,motor,mem
0.6,MSC06,MSC04,motor,mem
0.5,MSC06,MSC04,motor,mem
0.7,MSC06,MSC04,motor,mem
0.7,MSC06,MSC04,motor,mem
0.7,MSC06,MSC04,motor,mem
0.6,MSC06,MSC05,mixed,mem
0.55,MSC06,MSC05,mixed,mem
0.5,MSC06,MSC05,mixed,mem
0.5,MSC06,MSC05,mixed,mem
0.6,MSC06,MSC05,mixed,mem
0.55,MSC06,MSC05,mixed,mem
0.6,MSC06,MSC05,mixed,mem
0.55,MSC06,MSC05,mixed,mem
0.65,MSC06,MSC05,mixed,mem
0.6,MSC06,MSC05,mixed,mem
0.5,MSC06,MSC05,mixed,motor
0.55,MSC06,MSC05,mixed,motor
0.55,MSC06,MSC05,mixed,motor
0.5,MSC06,MSC05,mixed,motor
0.55,MSC06,MSC05,mixed,motor
0.6,MSC06,MSC05,mixed,motor
0.6,MSC06,MSC05,mixed,motor
0.55,MSC06,MSC05,mixed,motor
0.6,MSC06,MSC05,mixed,motor
0.65,MSC06,MSC05,mixed,motor
0.5,MSC06,MSC05,mem,mixed
0.5,MSC06,MSC05,mem,mixed
0.6,MSC06,MSC05,mem,mixed
0.5,MSC06,MSC05,mem,mixed
0.55,MSC06,MSC05,mem,mixed
0.5,MSC06,MSC05,mem,mixed
0.5,MSC06,MSC05,mem,mixed
0.55,MSC06,MSC05,mem,mixed
0.5,MSC06,MSC05,mem,mixed
0.5,MSC06,MSC05,mem,mixed
0.5,MSC06,MSC05,mem,motor
0.5,MSC06,MSC05,mem,motor
0.6,MSC06,MSC05,mem,motor
0.55,MSC06,MSC05,mem,motor
0.5,MSC06,MSC05,mem,motor
0.55,MSC06,MSC05,mem,motor
0.6,MSC06,MSC05,mem,motor
0.55,MSC06,MSC05,mem,motor
0.55,MSC06,MSC05,mem,motor
0.55,MSC06,MSC05,mem,motor
0.5,MSC06,MSC05,motor,mixed
0.55,MSC06,MSC05,motor,mixed
0.55,MSC06,MSC05,motor,mixed
0.5,MSC06,MSC05,motor,mixed
0.5,MSC06,MSC05,motor,mixed
0.5,MSC06,MSC05,motor,mixed
0.65,MSC06,MSC05,motor,mixed
0.55,MSC06,MSC05,motor,mixed
0.55,MSC06,MSC05,motor,mixed
0.5,MSC06,MSC05,motor,mem
0.6,MSC06,MSC05,motor,mem
0.5,MSC06,MSC05,motor,mem
0.5,MSC06,MSC05,motor,mem
0.5,MSC06,MSC05,motor,mem
0.5,MSC06,MSC05,motor,mem
0.5,MSC06,MSC05,motor,mem
0.55,MSC06,MSC05,motor,mem
0.5,MSC06,MSC05,motor,mem
0.6,MSC06,MSC07,mixed,mem
0.55,MSC06,MSC07,mixed,mem
0.65,MSC06,MSC07,mixed,mem
0.7,MSC06,MSC07,mixed,mem
0.65,MSC06,MSC07,mixed,mem
0.6,MSC06,MSC07,mixed,mem
0.6,MSC06,MSC07,mixed,mem
0.7,MSC06,MSC07,mixed,mem
0.6,MSC06,MSC07,mixed,mem
0.6,MSC06,MSC07,mixed,mem
0.4444444444444444,MSC06,MSC07,mixed,motor
0.2777777777777778,MSC06,MSC07,mixed,motor
0.4444444444444444,MSC06,MSC07,mixed,motor
0.4444444444444444,MSC06,MSC07,mixed,motor
0.4444444444444444,MSC06,MSC07,mixed,motor
0.3888888888888889,MSC06,MSC07,mixed,motor
0.3888888888888889,MSC06,MSC07,mixed,motor
0.4444444444444444,MSC06,MSC07,mixed,motor
0.5555555555555556,MSC06,MSC07,mixed,motor
0.4444444444444444,MSC06,MSC07,mixed,motor
0.5,MSC06,MSC07,mem,mixed
0.5,MSC06,MSC07,mem,mixed
0.6,MSC06,MSC07,mem,mixed
0.55,MSC06,MSC07,mem,mixed
0.35,MSC06,MSC07,mem,mixed
0.5,MSC06,MSC07,mem,mixed
0.55,MSC06,MSC07,mem,mixed
0.55,MSC06,MSC07,mem,mixed
0.5,MSC06,MSC07,mem,mixed
0.5,MSC06,MSC07,mem,mixed
0.5,MSC06,MSC07,mem,motor
0.5,MSC06,MSC07,mem,motor
0.3333333333333333,MSC06,MSC07,mem,motor
0.5,MSC06,MSC07,mem,motor
0.3888888888888889,MSC06,MSC07,mem,motor
0.4444444444444444,MSC06,MSC07,mem,motor
0.5555555555555556,MSC06,MSC07,mem,motor
0.5555555555555556,MSC06,MSC07,mem,motor
0.3888888888888889,MSC06,MSC07,mem,motor
0.4444444444444444,MSC06,MSC07,mem,motor
0.5,MSC06,MSC07,motor,mixed
0.55,MSC06,MSC07,motor,mixed
0.5,MSC06,MSC07,motor,mixed
0.5,MSC06,MSC07,motor,mixed
0.5,MSC06,MSC07,motor,mixed
0.5,MSC06,MSC07,motor,mixed
0.6,MSC06,MSC07,motor,mixed
0.45,MSC06,MSC07,motor,mixed
0.55,MSC06,MSC07,motor,mixed
0.5,MSC06,MSC07,motor,mem
0.5,MSC06,MSC07,motor,mem
0.5,MSC06,MSC07,motor,mem
0.5,MSC06,MSC07,motor,mem
0.5,MSC06,MSC07,motor,mem
0.5,MSC06,MSC07,motor,mem
0.65,MSC06,MSC07,motor,mem
0.55,MSC06,MSC07,motor,mem
0.45,MSC06,MSC07,motor,mem
0.5,MSC06,MSC10,mixed,mem
0.55,MSC06,MSC10,mixed,mem
0.5,MSC06,MSC10,mixed,mem
0.5,MSC06,MSC10,mixed,mem
0.6,MSC06,MSC10,mixed,mem
0.5,MSC06,MSC10,mixed,mem
0.5,MSC06,MSC10,mixed,mem
0.55,MSC06,MSC10,mixed,mem
0.6,MSC06,MSC10,mixed,mem
0.5,MSC06,MSC10,mixed,mem
0.55,MSC06,MSC10,mixed,motor
0.65,MSC06,MSC10,mixed,motor
0.5,MSC06,MSC10,mixed,motor
0.5,MSC06,MSC10,mixed,motor
0.75,MSC06,MSC10,mixed,motor
0.7,MSC06,MSC10,mixed,motor
0.7,MSC06,MSC10,mixed,motor
0.55,MSC06,MSC10,mixed,motor
0.75,MSC06,MSC10,mixed,motor
0.65,MSC06,MSC10,mixed,motor
0.5,MSC06,MSC10,mem,mixed
0.45,MSC06,MSC10,mem,mixed
0.45,MSC06,MSC10,mem,mixed
0.45,MSC06,MSC10,mem,mixed
0.45,MSC06,MSC10,mem,mixed
0.45,MSC06,MSC10,mem,mixed
0.5,MSC06,MSC10,mem,mixed
0.45,MSC06,MSC10,mem,mixed
0.45,MSC06,MSC10,mem,mixed
0.45,MSC06,MSC10,mem,mixed
0.5,MSC06,MSC10,mem,motor
0.45,MSC06,MSC10,mem,motor
0.5,MSC06,MSC10,mem,motor
0.45,MSC06,MSC10,mem,motor
0.65,MSC06,MSC10,mem,motor
0.45,MSC06,MSC10,mem,motor
0.6,MSC06,MSC10,mem,motor
0.5,MSC06,MSC10,mem,motor
0.5,MSC06,MSC10,mem,motor
0.5,MSC06,MSC10,mem,motor
0.55,MSC06,MSC10,motor,mixed
0.55,MSC06,MSC10,motor,mixed
0.55,MSC06,MSC10,motor,mixed
0.55,MSC06,MSC10,motor,mixed
0.55,MSC06,MSC10,motor,mixed
0.5,MSC06,MSC10,motor,mixed
0.5,MSC06,MSC10,motor,mixed
0.45,MSC06,MSC10,motor,mixed
0.45,MSC06,MSC10,motor,mixed
0.5,MSC06,MSC10,motor,mem
0.65,MSC06,MSC10,motor,mem
0.55,MSC06,MSC10,motor,mem
0.5,MSC06,MSC10,motor,mem
0.5,MSC06,MSC10,motor,mem
0.5,MSC06,MSC10,motor,mem
0.55,MSC06,MSC10,motor,mem
0.55,MSC06,MSC10,motor,mem
0.5,MSC06,MSC10,motor,mem
