,train_sub,test_sub,task,acc
0,MSC01,MSC02,mixed,0.5
1,MSC01,MSC02,motor,0.5
2,MSC01,MSC02,mem,0.51
3,MSC01,MSC03,mixed,0.5
4,MSC01,MSC03,motor,0.5
5,MSC01,MSC03,mem,0.58
6,MSC01,MSC04,mixed,0.5
7,MSC01,MSC04,motor,0.5
8,MSC01,MSC04,mem,0.505
9,MSC01,MSC05,mixed,0.5
10,MSC01,MSC05,motor,0.52
11,MSC01,MSC05,mem,0.74
12,MSC01,MSC06,mixed,0.5
13,MSC01,MSC06,motor,0.48500000000000004
14,MSC01,MSC06,mem,0.57
15,MSC01,MSC07,mixed,0.5399999999999999
16,MSC01,MSC07,motor,0.72
17,MSC01,MSC07,mem,0.6599999999999999
18,MSC01,MSC10,mixed,0.5
19,MSC01,MSC10,motor,0.45000000000000007
20,MSC01,MSC10,mem,0.755
21,MSC02,MSC01,mixed,0.5900000000000001
22,MSC02,MSC01,motor,0.5449999999999999
23,MSC02,MSC01,mem,0.8099999999999999
24,MSC02,MSC03,mixed,0.6900000000000002
25,MSC02,MSC03,motor,0.7849999999999999
26,MSC02,MSC03,mem,0.58
27,MSC02,MSC04,mixed,0.85
28,MSC02,MSC04,motor,0.7549999999999999
29,MSC02,MSC04,mem,0.925
30,MSC02,MSC05,mixed,0.8850000000000001
31,MSC02,MSC05,motor,0.5349999999999999
32,MSC02,MSC05,mem,0.9899999999999999
33,MSC02,MSC06,mixed,0.8049999999999999
34,MSC02,MSC06,motor,0.7949999999999999
35,MSC02,MSC06,mem,0.95
36,MSC02,MSC07,mixed,0.8300000000000001
37,MSC02,MSC07,motor,0.865
38,MSC02,MSC07,mem,0.885
39,MSC02,MSC10,mixed,0.655
40,MSC02,MSC10,motor,0.655
41,MSC02,MSC10,mem,0.9049999999999999
42,MSC03,MSC01,mixed,0.575
43,MSC03,MSC01,motor,0.8800000000000001
44,MSC03,MSC01,mem,0.5
45,MSC03,MSC02,mixed,0.585
46,MSC03,MSC02,motor,0.5999999999999999
47,MSC03,MSC02,mem,0.52
48,MSC03,MSC04,mixed,0.9100000000000001
49,MSC03,MSC04,motor,0.945
50,MSC03,MSC04,mem,0.7300000000000001
51,MSC03,MSC05,mixed,0.8800000000000001
52,MSC03,MSC05,motor,0.915
53,MSC03,MSC05,mem,0.5549999999999999
54,MSC03,MSC06,mixed,0.545
55,MSC03,MSC06,motor,0.8150000000000001
56,MSC03,MSC06,mem,0.86
57,MSC03,MSC07,mixed,0.8099999999999999
58,MSC03,MSC07,motor,0.875
59,MSC03,MSC07,mem,0.735
60,MSC03,MSC10,mixed,0.6849999999999999
61,MSC03,MSC10,motor,0.8749999999999998
62,MSC03,MSC10,mem,0.8300000000000001
63,MSC04,MSC01,mixed,0.5999999999999999
64,MSC04,MSC01,motor,0.78
65,MSC04,MSC01,mem,0.875
66,MSC04,MSC02,mixed,0.76
67,MSC04,MSC02,motor,0.8099999999999999
68,MSC04,MSC02,mem,0.9100000000000001
69,MSC04,MSC03,mixed,0.79
70,MSC04,MSC03,motor,0.9000000000000001
71,MSC04,MSC03,mem,0.86
72,MSC04,MSC05,mixed,0.8700000000000001
73,MSC04,MSC05,motor,0.845
74,MSC04,MSC05,mem,0.8649999999999999
75,MSC04,MSC06,mixed,0.9349999999999999
76,MSC04,MSC06,motor,0.7499999999999999
77,MSC04,MSC06,mem,1.0
78,MSC04,MSC07,mixed,0.7699999999999999
79,MSC04,MSC07,motor,0.9349999999999999
80,MSC04,MSC07,mem,0.845
81,MSC04,MSC10,mixed,0.9800000000000001
82,MSC04,MSC10,motor,0.95
83,MSC04,MSC10,mem,0.95
84,MSC05,MSC01,mixed,0.52
85,MSC05,MSC01,motor,0.7949999999999999
86,MSC05,MSC01,mem,0.6450000000000001
87,MSC05,MSC02,mixed,0.5
88,MSC05,MSC02,motor,0.505
89,MSC05,MSC02,mem,0.5
90,MSC05,MSC03,mixed,0.8049999999999999
91,MSC05,MSC03,motor,1.0
92,MSC05,MSC03,mem,0.775
93,MSC05,MSC04,mixed,0.6900000000000001
94,MSC05,MSC04,motor,0.8699999999999999
95,MSC05,MSC04,mem,0.7000000000000001
96,MSC05,MSC06,mixed,0.68
97,MSC05,MSC06,motor,0.5650000000000001
98,MSC05,MSC06,mem,0.8099999999999998
99,MSC05,MSC07,mixed,0.605
100,MSC05,MSC07,motor,0.7999999999999999
101,MSC05,MSC07,mem,0.75
102,MSC05,MSC10,mixed,0.76
103,MSC05,MSC10,motor,0.8700000000000001
104,MSC05,MSC10,mem,0.8249999999999998
105,MSC06,MSC01,mixed,0.82
106,MSC06,MSC01,motor,0.7050000000000001
107,MSC06,MSC01,mem,0.93
108,MSC06,MSC02,mixed,0.565
109,MSC06,MSC02,motor,0.615
110,MSC06,MSC02,mem,0.5849999999999999
111,MSC06,MSC03,mixed,0.5449999999999999
112,MSC06,MSC03,motor,0.7699999999999999
113,MSC06,MSC03,mem,0.675
114,MSC06,MSC04,mixed,0.8949999999999999
115,MSC06,MSC04,motor,0.8099999999999999
116,MSC06,MSC04,mem,0.6400000000000001
117,MSC06,MSC05,mixed,0.685
118,MSC06,MSC05,motor,0.8150000000000001
119,MSC06,MSC05,mem,0.745
120,MSC06,MSC07,mixed,0.8699999999999999
121,MSC06,MSC07,motor,0.59
122,MSC06,MSC07,mem,0.85
123,MSC06,MSC10,mixed,0.6900000000000001
124,MSC06,MSC10,motor,0.745
125,MSC06,MSC10,mem,0.74
126,MSC07,MSC01,mixed,0.985
127,MSC07,MSC01,motor,0.6050000000000001
128,MSC07,MSC01,mem,0.925
129,MSC07,MSC02,mixed,1.0
130,MSC07,MSC02,motor,0.63
131,MSC07,MSC02,mem,0.9949999999999999
132,MSC07,MSC03,mixed,0.6049999999999999
133,MSC07,MSC03,motor,0.6499999999999999
134,MSC07,MSC03,mem,0.89
135,MSC07,MSC04,mixed,0.985
136,MSC07,MSC04,motor,0.9549999999999998
137,MSC07,MSC04,mem,0.8549999999999999
138,MSC07,MSC05,mixed,0.79
139,MSC07,MSC05,motor,0.8749999999999998
140,MSC07,MSC05,mem,0.585
141,MSC07,MSC06,mixed,0.86
142,MSC07,MSC06,motor,0.8150000000000001
143,MSC07,MSC06,mem,0.8850000000000001
144,MSC07,MSC10,mixed,0.8700000000000001
145,MSC07,MSC10,motor,0.8699999999999999
146,MSC07,MSC10,mem,0.9800000000000001
147,MSC10,MSC01,mixed,0.825
148,MSC10,MSC01,motor,0.7899999999999999
149,MSC10,MSC01,mem,0.9700000000000001
150,MSC10,MSC02,mixed,0.725
151,MSC10,MSC02,motor,0.7849999999999999
152,MSC10,MSC02,mem,0.8549999999999999
153,MSC10,MSC03,mixed,0.6599999999999999
154,MSC10,MSC03,motor,0.875
155,MSC10,MSC03,mem,0.865
156,MSC10,MSC04,mixed,1.0
157,MSC10,MSC04,motor,0.945
158,MSC10,MSC04,mem,0.925
159,MSC10,MSC05,mixed,0.8699999999999999
160,MSC10,MSC05,motor,0.645
161,MSC10,MSC05,mem,0.9949999999999999
162,MSC10,MSC06,mixed,0.615
163,MSC10,MSC06,motor,0.72
164,MSC10,MSC06,mem,0.9650000000000001
165,MSC10,MSC07,mixed,0.9350000000000002
166,MSC10,MSC07,motor,0.8399999999999999
